"Year","State","State ANSI","ORGANIC","Category","Chemical_Genre","Amount","Value"
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(BT KURSTAK ABTS-1857 = 6523)",NA
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(BT KURSTAKI ABTS-351 = 6522)",NA
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(BT KURSTAKI EG7841 = 6453)",NA
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(BT KURSTAKI SA-11 = 6519)",NA
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(BT SUB AIZAWAI GC-91 = 6426)",NA
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(BUPROFEZIN = 275100)",NA
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(BURKHOLDERIA A396 CELLS & MEDIA = 6534)",NA
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(CANOLA OIL = 11332)",NA
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(CHLORANTRANILIPROLE = 90100)",0.107
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)",NA
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(CYANTRANILIPROLE = 90098)",0.145
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(CYFLUMETOFEN = 138831)",0.283
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(DIAZINON = 57801)",NA
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(ETOXAZOLE = 107091)",NA
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(FENBUTATIN-OXIDE = 104601)",NA
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(FENPROPATHRIN = 127901)",0.251
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(FENPYROXIMATE = 129131)",0.121
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(FLONICAMID = 128016)",0.16
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(FLUPYRADIFURONE = 122304)",0.245
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(HELICOVERPA ZEA NPV = 107300)",NA
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(HEXYTHIAZOX = 128849)",0.253
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(IMIDACLOPRID = 129099)",0.602
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(MALATHION = 57701)",2.443
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(METHOXYFENOZIDE = 121027)",0.219
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(NALED = 34401)",1.076
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(NEEM OIL = 25006)",1.159
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(NEEM OIL, CLAR. HYD. = 25007)",2.57
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(NOVALURON = 124002)",0.168
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(PETROLEUM DISTILLATE = 63503)",NA
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(PIPERONYL BUTOXIDE = 67501)",NA
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(POTASSIUM SALTS = 79021)",NA
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(PYRETHRINS = 69001)",0.067
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(PYRIDABEN = 129105)",NA
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(PYRIPROXYFEN = 129032)",NA
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(SPINETORAM = 110007)",0.117
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(SPINOSAD = 110003)",0.126
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(SPIROMESIFEN = 24875)",0.274
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(THIAMETHOXAM = 60109)",0.088
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","OTHER","(ACIBENZOLAR-S-METHYL = 61402)",NA
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","OTHER","(CAPRIC ACID = 128955)",NA
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","OTHER","(CAPRYLIC ACID = 128919)",NA
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","OTHER","(CAPSICUM OLEORESIN EXTRACT = 70704)",NA
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","OTHER","(CHLOROPICRIN = 81501)",221.399
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","OTHER","(DICHLOROPROPENE = 29001)",77.467
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","OTHER","(FLUTRIAFOL = 128940)",0.186
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","OTHER","(GARLIC OIL = 128827)",NA
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","OTHER","(HYDROGEN PEROXIDE = 595)",4.631
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","OTHER","(IRON PHOSPHATE = 34903)",NA
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","OTHER","(METAM-POTASSIUM = 39002)",281.989
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","OTHER","(MINERAL OIL = 63502)",NA
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","OTHER","(PAECILOMYCES FUMOSOR = 115002)",NA
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","OTHER","(PEROXYACETIC ACID = 63201)",0.958
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","OTHER","(POTASSIUM SILICATE = 72606)",NA
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","OTHER","(PSEUDOMONAS CHLORORAPHIS STRAIN AFS009 = 6800)",NA
2021,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","OTHER","(REYNOUTRIA SACHALINE = 55809)",0.266
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE","(AZOXYSTROBIN = 128810)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE","(BACILLUS SUBTILIS = 6479)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE","(BORAX DECAHYDRATE = 11102)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE","(BOSCALID = 128008)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE","(CAPTAN = 81301)",21.339
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE","(CYFLUFENAMID = 555550)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE","(CYPRODINIL = 288202)",0.816
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE","(DIFENOCONAZOLE = 128847)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE","(FENHEXAMID = 90209)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE","(FLUDIOXONIL = 71503)",0.652
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE","(FLUOPYRAM = 80302)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE","(FOSETYL-AL = 123301)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE","(MEFENOXAM = 113502)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE","(MONO-POTASSIUM SALT = 76416)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE","(PROPICONAZOLE = 122101)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE","(PYDIFLUMETOFEN = 90110)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE","(PYRACLOSTROBIN = 99100)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE","(PYRIMETHANIL = 288201)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE","(TETRACONAZOLE = 120603)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE","(THIOPHANATE-METHYL = 102001)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE","(THIRAM = 79801)",22.509
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE","(TRIFLUMIZOLE = 128879)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","HERBICIDE","(CARFENTRAZONE-ETHYL = 128712)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","HERBICIDE","(CLETHODIM = 121011)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","HERBICIDE","(COPPER ETHANOLAMINE = 24409)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","HERBICIDE","(DIMETHENAMID = 129051)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","HERBICIDE","(FLUMIOXAZIN = 129034)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","HERBICIDE","(FLUROXYPYR 1-MHE = 128968)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","HERBICIDE","(GLYPHOSATE ISO. SALT = 103601)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","HERBICIDE","(HALOSULFURON-METHYL = 128721)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","HERBICIDE","(KANTOR = 129108)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(ABAMECTIN = 122804)",0.037
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(ACETAMIPRID = 99050)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(BIFENAZATE = 586)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(BIFENTHRIN = 128825)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(CARBARYL = 56801)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(CHLORANTRANILIPROLE = 90100)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(CYANTRANILIPROLE = 90098)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(CYFLUMETOFEN = 138831)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(DIAZINON = 57801)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(FENAZAQUIN = 44501)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(FENPYROXIMATE = 129131)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(IMIDACLOPRID = 129099)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(MALATHION = 57701)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(METHOXYFENOZIDE = 121027)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(NALED = 34401)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(NOVALURON = 124002)",0.187
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(SPINETORAM = 110007)",0.124
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(SPIROMESIFEN = 24875)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(SULFOXAFLOR = 5210)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","(THIAMETHOXAM = 60109)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","OTHER","(ACIBENZOLAR-S-METHYL = 61402)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","OTHER","(CYTOKININS = 116801)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","OTHER","(ETHEPHON = 99801)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","OTHER","(INDOLEBUTYRIC ACID = 46701)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","OTHER","(METAM-POTASSIUM = 39002)",NA
2021,"FLORIDA","12","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","OTHER","(PSEUDOMONAS CHLORORAPHIS STRAIN AFS009 = 6800)",NA
